NU_ANO_CENSO,CO_IES,CO_CURSO,NO_CURSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF
2021,73,1382951,Gestão Comercial,Nordeste,2.0,Pernambuco,PE,26.0
2021,73,3612,História,Nordeste,2.0,Pernambuco,PE,26.0
2021,73,3611,Letras,Nordeste,2.0,Pernambuco,PE,26.0
2021,73,3615,Matemática,Nordeste,2.0,Pernambuco,PE,26.0
2021,73,1160932,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,4858,74082,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,4858,1353996,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,4858,74042,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,4858,1407028,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,4858,1408888,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,4858,1353994,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1153786,Agroecologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1127374,Química,Nordeste,2.0,Pernambuco,PE,26.0
2021,587,1516690,Engenharia De Computação,Nordeste,2.0,Pernambuco,PE,26.0
2021,587,1516692,Engenharia De Controle E Automação,Nordeste,2.0,Pernambuco,PE,26.0
2021,587,1516689,Engenharia Hídrica,Nordeste,2.0,Pernambuco,PE,26.0
2021,587,1516693,Engenharia Química,Nordeste,2.0,Pernambuco,PE,26.0
2021,22147,1385978,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,1264960,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,15706,Biologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,1425215,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,85348,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,1395862,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,15710,Geografia,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,15707,História,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,15708,Letras,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,29508,Letras - Inglês,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,15709,Matemática,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,1177389,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,685,1330077,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1486143,Engenharia De Software,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1153094,Música,Nordeste,2.0,Pernambuco,PE,26.0
2021,3617,104794,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,3617,1386014,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,3617,1386015,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,3617,1404587,Nutrição,Nordeste,2.0,Pernambuco,PE,26.0
2021,3617,1280460,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,1417984,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,113393,Ciências Biológicas,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,1427469,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,1487660,Engenharia Agronômica,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,1416795,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,113391,Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,15628,Geografia,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,15627,História,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,150248,Letras - Português E Espanhol,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,34835,Letras - Português E Inglês,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,15629,Matemática,Nordeste,2.0,Pernambuco,PE,26.0
2021,674,1333652,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,587,1270379,Engenharia Civil,Nordeste,2.0,Pernambuco,PE,26.0
2021,587,1270383,Engenharia De Materiais,Nordeste,2.0,Pernambuco,PE,26.0
2021,587,1270380,Engenharia Eletrônica,Nordeste,2.0,Pernambuco,PE,26.0
2021,587,1270381,Engenharia Elétrica,Nordeste,2.0,Pernambuco,PE,26.0
2021,587,1270382,Engenharia Mecânica,Nordeste,2.0,Pernambuco,PE,26.0
2021,720,85660,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,720,1312987,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,720,1330203,Matemática,Nordeste,2.0,Pernambuco,PE,26.0
2021,720,1292745,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1208890,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1208891,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1383187,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1364879,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1364503,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1364508,Engenharia Mecânica,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1364565,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1208894,Gestão Comercial,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1364504,Gestão De Recursos Humanos,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1208893,Logística,Nordeste,2.0,Pernambuco,PE,26.0
2021,18211,1364501,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1475096,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1518449,Engenharia Ambiental E Sanitária,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1519156,Gastronomia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1475067,Hotelaria,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,8414,Odontologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1749,48011,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,1749,86361,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,1749,104721,Letras - Português E Espanhol,Nordeste,2.0,Pernambuco,PE,26.0
2021,1749,85806,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,19838,1305728,Serviço Social,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,101082,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,101086,Ciências Econômicas,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,1321439,Comunicação Social,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,101127,Design,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,101129,Engenharia Civil,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,118092,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,118096,Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,118100,Matemática,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,1189778,Medicina,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,101092,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,580,118098,Química,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,120595,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,87396,Sistema De Informação,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,48094,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1322001,Análise E Desenvolvimento De Sistemas,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,94975,Arquitetura E Urbanismo,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1328758,Biomedicina,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1385488,Ciência Da Computação,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,50783,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,48091,Comunicação Social - Publicidade E Propaganda,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1184469,Design De Interiores,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1182762,Design De Moda,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1259205,Design Gráfico,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,68431,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1328760,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,99849,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1259126,Engenharia Ambiental E Sanitária,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,86589,Engenharia Civil,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1328759,Engenharia De Controle E Automação,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1205202,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1303670,Engenharia Elétrica,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1205204,Engenharia Mecânica,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1322002,Engenharia Química,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1440583,Estética E Cosmética,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1259203,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1259204,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1183292,Gastronomia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1100505,Gestão De Recursos Humanos,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1100506,Gestão Financeira,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,54614,Jornalismo,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1100507,Logística,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1100508,Marketing,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1440564,Medicina Veterinária,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,74328,Nutrição,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,1352273,Odontologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1775,84107,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1458252,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,5000189,Administração Pública,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,67291,Biomedicina,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1322709,Ciência Política,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1458256,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,5275,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,67259,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1108861,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,89994,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,5000190,Engenharia Ambiental,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1173345,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1375230,Engenharia Química,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,89996,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,67261,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1458254,História,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1259313,Jornalismo,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1259934,Nutrição,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,5277,Odontologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1458255,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,5000192,Relações Internacionais,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,1174525,Saúde Coletiva,Nordeste,2.0,Pernambuco,PE,26.0
2021,2409,5000194,Serviço Social,Nordeste,2.0,Pernambuco,PE,26.0
2021,159,108196,Gestão Comercial,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1104695,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1203546,Análise E Desenvolvimento De Sistemas,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1353949,Arquitetura E Urbanismo,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1204143,Biomedicina,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1104696,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1204627,Design De Interiores,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1383057,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1204445,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1204196,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1204222,Engenharia Civil,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1259765,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1280253,Engenharia Mecânica,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1280164,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1204319,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1204169,Marketing,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1205125,Nutrição,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1283660,Odontologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1104762,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1280381,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,14717,1106849,Serviço Social,Nordeste,2.0,Pernambuco,PE,26.0
2021,3996,5001414,Design De Moda,Nordeste,2.0,Pernambuco,PE,26.0
2021,3996,5001529,Gastronomia,Nordeste,2.0,Pernambuco,PE,26.0
2021,3996,5001413,Gestão De Recursos Humanos,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1166022,Engenharia Mecânica,Nordeste,2.0,Pernambuco,PE,26.0
2021,1881,51063,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,1881,1322688,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,1881,1279613,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,1881,1322304,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,1881,1322689,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1881,1280379,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1881,1279558,Gestão De Recursos Humanos,Nordeste,2.0,Pernambuco,PE,26.0
2021,1881,51074,Letras Com Português E Espanhol,Nordeste,2.0,Pernambuco,PE,26.0
2021,1881,51067,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,3161,1103821,Gestão Da Tecnologia Da Informação,Nordeste,2.0,Pernambuco,PE,26.0
2021,3161,1104480,Química,Nordeste,2.0,Pernambuco,PE,26.0
2021,25275,91555,Agronomia,Nordeste,2.0,Pernambuco,PE,26.0
2021,25275,118468,Ciência Da Computação,Nordeste,2.0,Pernambuco,PE,26.0
2021,25275,118466,Engenharia De Alimentos,Nordeste,2.0,Pernambuco,PE,26.0
2021,25275,118470,Letras - Português E Inglês,Nordeste,2.0,Pernambuco,PE,26.0
2021,25275,91561,Medicina Veterinária,Nordeste,2.0,Pernambuco,PE,26.0
2021,25275,91969,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,25275,91738,Zootecnia,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,59994,Ciências Biológicas,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,121564,Computação,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,1452404,Engenharia De Software,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,8430,Geografia,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,8429,História,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,8428,Letras - Língua Portuguesa,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,59996,Matemática,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,1183958,Medicina,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,8439,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,96347,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,18653,1263109,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,18653,1263110,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,18653,1404847,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,18653,1404478,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,18653,1404655,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,18653,1404518,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,18653,1404530,Nutrição,Nordeste,2.0,Pernambuco,PE,26.0
2021,18653,1467110,Odontologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,18653,1405318,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,21982,1469363,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,21982,1371119,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,21982,1371162,Estética E Cosmética,Nordeste,2.0,Pernambuco,PE,26.0
2021,21982,1371144,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,21982,1371153,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,701,16090,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,701,96721,Administração Hospitalar E Serviços De Saúde,Nordeste,2.0,Pernambuco,PE,26.0
2021,701,1430030,Arquitetura E Urbanismo,Nordeste,2.0,Pernambuco,PE,26.0
2021,701,96775,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,701,1146746,Engenharia Civil,Nordeste,2.0,Pernambuco,PE,26.0
2021,701,1377614,Gestão De Recursos Humanos,Nordeste,2.0,Pernambuco,PE,26.0
2021,701,1430032,Gestão Hospitalar,Nordeste,2.0,Pernambuco,PE,26.0
2021,701,108766,Secretariado Executivo - Bilíngue,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1486980,Análise E Desenvolvimento De Sistemas,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1369533,Engenharia Elétrica,Nordeste,2.0,Pernambuco,PE,26.0
2021,21556,1350817,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,21556,1350144,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,24459,1483803,Medicina,Nordeste,2.0,Pernambuco,PE,26.0
2021,17116,1388670,Gestão Da Tecnologia Da Informação,Nordeste,2.0,Pernambuco,PE,26.0
2021,17116,1180109,Logística,Nordeste,2.0,Pernambuco,PE,26.0
2021,702,1179164,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,702,104398,Ciências Biológicas,Nordeste,2.0,Pernambuco,PE,26.0
2021,702,1367868,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,702,150259,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,702,1376259,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,702,16092,História,Nordeste,2.0,Pernambuco,PE,26.0
2021,702,1327340,Letras,Nordeste,2.0,Pernambuco,PE,26.0
2021,702,104400,Matemática,Nordeste,2.0,Pernambuco,PE,26.0
2021,702,114157,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1136,18289,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,1136,19604,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,1136,90827,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,1136,1388729,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,1136,1304817,Gestão Da Produção Industrial,Nordeste,2.0,Pernambuco,PE,26.0
2021,1136,1304815,Gestão De Recursos Humanos,Nordeste,2.0,Pernambuco,PE,26.0
2021,1136,1260512,Logística,Nordeste,2.0,Pernambuco,PE,26.0
2021,1136,74199,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1136,1441277,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,3376,109296,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,3376,1350580,Pedagogia - Docencia Da Educação Infantil/Administração Educacional,Nordeste,2.0,Pernambuco,PE,26.0
2021,3376,86436,Teologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1518654,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1443506,Gestão Da Qualidade,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1518660,Sistemas Para Internet,Nordeste,2.0,Pernambuco,PE,26.0
2021,1383,118486,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,1383,20485,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,1383,1405824,Gestão De Produção Industrial,Nordeste,2.0,Pernambuco,PE,26.0
2021,1383,1386674,Gestão De Recursos Humanos,Nordeste,2.0,Pernambuco,PE,26.0
2021,1383,1386673,Logística,Nordeste,2.0,Pernambuco,PE,26.0
2021,1383,118484,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1486118,Engenharia Mecânica,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1128010,Química,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,107316,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1191950,Arquitetura E Urbanismo,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1300321,Biomedicina,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,48205,Ciência Da Computação,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1135219,Ciências Biológicas,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,5000009,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1300323,Comunicação Social - Publicidade E Propaganda,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1300325,Comunicação Social - Radio E Televisão,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1300330,Design De Interiores,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1300331,Design Gráfico,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,53531,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,107619,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,5000010,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1177325,Engenharia Civil,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1177048,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1300329,Engenharia Elétrica,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1192606,Engenharia Mecânica,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1076585,Estética E Cosmética,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1382560,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,109564,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1382581,Fotografia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,5000013,Gastronomia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1129000,Gestão Ambiental,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1107126,Gestão Comercial,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,110177,Gestão Da Produção Industrial,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,110172,Gestão Da Tecnologia Da Informação,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1186231,Gestão De Recursos Humanos,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1300322,Jornalismo,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1129004,Logística,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,110174,Marketing,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,109562,Nutrição,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,107623,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,115720,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,108230,Redes De Computadores,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1188098,Segurança No Trabalho,Nordeste,2.0,Pernambuco,PE,26.0
2021,1805,1258113,Serviço Social,Nordeste,2.0,Pernambuco,PE,26.0
2021,18075,1383186,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,22142,1386184,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,22514,1408505,Medicina,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,48735,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,46443,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1105932,Construção Naval,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,104482,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1163983,Engenharia De Produção,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1148707,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1148319,Gastronomia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1148239,Gestão Da Produção Industrial,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1148533,Gestão Da Qualidade,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1106271,Gestão De Recursos Humanos,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,5000769,Gestão Financeira,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1104484,Logística,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1106522,Marketing,Nordeste,2.0,Pernambuco,PE,26.0
2021,1675,1159278,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,1809,1525384,Análise E Desenvolvimento De Sistemas,Nordeste,2.0,Pernambuco,PE,26.0
2021,686,15716,Administração,Nordeste,2.0,Pernambuco,PE,26.0
2021,686,122813,Ciências Contábeis,Nordeste,2.0,Pernambuco,PE,26.0
2021,686,1331001,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,686,1524191,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,686,1258814,Matemática,Nordeste,2.0,Pernambuco,PE,26.0
2021,686,1258815,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,686,1524194,Psicologia,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,59412,Ciências Biológicas,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,8422,Geografia,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,1279095,Gestão Em Logística,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,8423,História,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,1321965,Letras - Espanhol,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,8424,Letras - Português E Inglês,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,59426,Matemática,Nordeste,2.0,Pernambuco,PE,26.0
2021,409,8425,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,19607,1385717,Direito,Nordeste,2.0,Pernambuco,PE,26.0
2021,19607,1396062,Educação Física,Nordeste,2.0,Pernambuco,PE,26.0
2021,19607,1304883,Enfermagem,Nordeste,2.0,Pernambuco,PE,26.0
2021,19607,1304884,Farmácia,Nordeste,2.0,Pernambuco,PE,26.0
2021,19607,1454097,Fisioterapia,Nordeste,2.0,Pernambuco,PE,26.0
2021,19607,1388488,Pedagogia,Nordeste,2.0,Pernambuco,PE,26.0
2021,4420,120313,Administração,Nordeste,2.0,Pernambuco,PE,26.0
